picUrl,name,profileLink,department,deptLink
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ian Davidson,https://pureportal.coventry.ac.uk/en/persons/ian-davidson,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Elaine Davies,https://pureportal.coventry.ac.uk/en/persons/elaine-davies,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//files-asset/8183643/Screen_Shot_2017_05_15_at_12.47.01.png,Huw Davies,https://pureportal.coventry.ac.uk/en/persons/huw-davies,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Joseph James Davies,https://pureportal.coventry.ac.uk/en/persons/joseph-james-davies,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//files-asset/43910338/DSC00034.JPG,Rachael Davies,https://pureportal.coventry.ac.uk/en/persons/rachael-davies-3,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Robert Davies,https://pureportal.coventry.ac.uk/en/persons/robert-davies,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/99390/photo.jpeg,Siobhan Davies,https://pureportal.coventry.ac.uk/en/persons/siobhan-davies,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//files-asset/12970564/Steve_Dawkins_JPEG.jpg,Stephen Dawkins,https://pureportal.coventry.ac.uk/en/persons/stephen-dawkins,Faculty of Arts & Humanities,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-arts-humanities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mohamed Mostafa Kamel Ahmed Dawoud,https://pureportal.coventry.ac.uk/en/persons/mohamed-mostafa-kamel-ahmed-dawoud,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//files-asset/20541723/image1.jpeg,James Dawson,https://pureportal.coventry.ac.uk/en/persons/james-dawson,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Natasha Dawson,https://pureportal.coventry.ac.uk/en/persons/natasha-dawson,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/56053835/WTF.jpg,Christopher Day,https://pureportal.coventry.ac.uk/en/persons/chris-day,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mohammed Dayoub,https://pureportal.coventry.ac.uk/en/persons/mohammed-dayoub,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//files-asset/26258792/COV_HLS_head_shots.jpg,James Dayus,https://pureportal.coventry.ac.uk/en/persons/james-dayus,Faculty of Health & Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-health-life-sciences
https://pureportal.coventry.ac.uk//files-asset/54779943/IMG_20220611_175320_692.jpg,Nathaniel Deakin,https://pureportal.coventry.ac.uk/en/persons/nathaniel-deakin,"School of Psychological, Social and Behavioural Sciences",https://pureportal.coventry.ac.uk/en/organisations/school-of-psychological-social-and-behavioural-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ana Margarida De Areia Soares,https://pureportal.coventry.ac.uk/en/persons/ana-margarida-de-areia-soares,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/31265376/giuseppe.jpg,Giuseppe Deganutti,https://pureportal.coventry.ac.uk/en/persons/giuseppe-deganutti,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//files-asset/80246/photo.jpeg,Katharina Dehnen-Schmutz,https://pureportal.coventry.ac.uk/en/persons/katharina-dehnen-schmutz,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Mel Vincent Dela Cruz,https://pureportal.coventry.ac.uk/en/persons/mel-vincent-dela-cruz,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//files-asset/65634/photo.jpeg,Scott Delahunta,https://pureportal.coventry.ac.uk/en/persons/scott-delahunta,Research Centre for Dance Research (CDaRE),https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-dance-research-cdare
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Kelly Kirsten Delaney,https://pureportal.coventry.ac.uk/en/persons/kelly-kirsten-delaney,"School of Energy, Construction and Environment",https://pureportal.coventry.ac.uk/en/organisations/school-of-energy-construction-and-environment
https://pureportal.coventry.ac.uk//files-asset/20505665/CIDG.png,Charo del Genio,https://pureportal.coventry.ac.uk/en/persons/charo-del-genio,Research Centre for Fluid and Complex Systems,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-fluid-and-complex-systems
https://pureportal.coventry.ac.uk//files-asset/32812808/AD3.png,Akin Delibasi,https://pureportal.coventry.ac.uk/en/persons/akin-delibasi,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ioannis Deligiorgis,https://pureportal.coventry.ac.uk/en/persons/ioannis-deligiorgis,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//files-asset/13633232/FotoID.jpg,Arnaldo Delli Carri,https://pureportal.coventry.ac.uk/en/persons/arn-delli-carri,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//files-asset/54494439/COV_CCSMM_7520_min.jpg,Tereso del Río Almajano,https://pureportal.coventry.ac.uk/en/persons/tereso-del-r%C3%ADo-almajano,Research Centre for Computational Science and Mathematical Modelling,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-computational-science-and-mathematical-modell
https://pureportal.coventry.ac.uk//files-asset/19910231/Stephanie_Denning.jpeg,Stephanie Denning,https://pureportal.coventry.ac.uk/en/persons/stephanie-denning,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ankur Deo,https://pureportal.coventry.ac.uk/en/persons/ankur-deo,Research Centre for Computational Science and Mathematical Modelling,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-computational-science-and-mathematical-modell
https://pureportal.coventry.ac.uk//files-asset/11405681/miriam2.jpg,Miriam De Rosa,https://pureportal.coventry.ac.uk/en/persons/miriam-de-rosa,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Omkar Desai,https://pureportal.coventry.ac.uk/en/persons/omkar-desai,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Tiphaine De Valon,https://pureportal.coventry.ac.uk/en/persons/tiphaine-de-valon,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ciaran Devane,https://pureportal.coventry.ac.uk/en/persons/ciaran-devane,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//files-asset/50334/photo.jpeg,John Devane,https://pureportal.coventry.ac.uk/en/persons/john-devane,"Research Centre for Arts, Memory and Communities",https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-arts-memory-and-communities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Timothy Devenport,https://pureportal.coventry.ac.uk/en/persons/timothy-devenport,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//files-asset/22446572/Capture_glauco.PNG,Glauco De Vita,https://pureportal.coventry.ac.uk/en/persons/glauco-de-vita,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ben Dew,https://pureportal.coventry.ac.uk/en/persons/ben-dew,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//files-asset/42838350/IMG_2741.jpg,Micia De Wet,https://pureportal.coventry.ac.uk/en/persons/micia-de-wet,"Research Centre for Arts, Memory and Communities",https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-arts-memory-and-communities
https://pureportal.coventry.ac.uk//files-asset/63296609/alun_removebg_preview.jpg,Alun DeWinter,https://pureportal.coventry.ac.uk/en/persons/alun-dewinter,Centre Global Learning,https://pureportal.coventry.ac.uk/en/organisations/centre-global-learning
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Sunita Dewitt,https://pureportal.coventry.ac.uk/en/persons/sunita-dewitt,International Centre for Transformational Entrepreneurship,https://pureportal.coventry.ac.uk/en/organisations/international-centre-for-transformational-entrepreneurship-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Manisha Dhir,https://pureportal.coventry.ac.uk/en/persons/manisha-dhir,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jane Diamond,https://pureportal.coventry.ac.uk/en/persons/jane-diamond,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Isabelle Dias,https://pureportal.coventry.ac.uk/en/persons/isabelle-dias,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/44500056/127218193_10217124406532797_7675757018506856877_n.jpg,Jose Dias,https://pureportal.coventry.ac.uk/en/persons/jose-dias,"Research Centre for Arts, Memory and Communities",https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-arts-memory-and-communities
https://pureportal.coventry.ac.uk//files-asset/41875706/20190815_181510_2_.jpg,Sally Dibb,https://pureportal.coventry.ac.uk/en/persons/sally-dibb,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//files-asset/58346620/277672836_1449659395490493_1352727286582228776_n.jpg,Laura Di Chiacchio,https://pureportal.coventry.ac.uk/en/persons/laura-di-chiacchio,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Alexander Diederich,https://pureportal.coventry.ac.uk/en/persons/alexander-diederich,Centre for Future Transport and Cities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-future-transport-and-cities
https://pureportal.coventry.ac.uk//files-asset/12012690/1240611_10201605072826312_599805050_n.jpg,Bastien Dieppois,https://pureportal.coventry.ac.uk/en/persons/bastien-dieppois,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//files-asset/44223857/Denis_Diffo.jpg,Denis Diffo,https://pureportal.coventry.ac.uk/en/persons/denis-diffo,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Amena Dilmohamed,https://pureportal.coventry.ac.uk/en/persons/amena-dilmohamed,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Edward Djan,https://pureportal.coventry.ac.uk/en/persons/edward-djan,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Aneesha Doal,https://pureportal.coventry.ac.uk/en/persons/aneesha-doal,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//files-asset/19154124/BHF_Oxford0438_1_copy.jpg,Mike Dodd,https://pureportal.coventry.ac.uk/en/persons/mike-dodd,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//files-asset/27472763/Profile.jpg,Pablo Domene,https://pureportal.coventry.ac.uk/en/persons/pablo-domene,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,William Donald,https://pureportal.coventry.ac.uk/en/persons/william-donald,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Angelines Donastorg Sosa,https://pureportal.coventry.ac.uk/en/persons/angelines-donastorg-sosa,"School of Energy, Construction and Environment",https://pureportal.coventry.ac.uk/en/organisations/school-of-energy-construction-and-environment
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,James Donnelly,https://pureportal.coventry.ac.uk/en/persons/james-donnelly,Research Centre for Computational Science and Mathematical Modelling,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-computational-science-and-mathematical-modell
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Matthew Dore,https://pureportal.coventry.ac.uk/en/persons/matthew-dore,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Michelle Dorgan,https://pureportal.coventry.ac.uk/en/persons/michelle-dorgan,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
